Algorithm,Log Source,Log,MRID,Epsilon,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Zheng DBSCAN,Ostovar,Composite_OIR_output_OIR_5,400,120.0,[np.float64(1497.3805742211362)],"[999, 1999]",,,00:00:06,6.48664590000044,0.002162936278759733
Zheng DBSCAN,Ostovar,Composite_OIR_output_OIR_5,400,160.0,[np.float64(1497.3805742211362)],"[999, 1999]",,,00:00:06,6.48664590000044,0.002162936278759733
Zheng DBSCAN,Ostovar,Composite_OIR_output_OIR_5,400,200.0,[np.float64(1497.3805742211362)],"[999, 1999]",,,00:00:06,6.48664590000044,0.002162936278759733
Zheng DBSCAN,Ostovar,Nested_IRO_output_IRO_5,300,30.0,[np.float64(1503.8926048045219)],"[999, 1999]",,,00:00:08,8.689665999998397,0.00289752117372404
Zheng DBSCAN,Ostovar,Nested_IRO_output_IRO_5,300,60.0,[np.float64(1503.8926048045219)],"[999, 1999]",,,00:00:08,8.689665999998397,0.00289752117372404
Zheng DBSCAN,Ostovar,Nested_IRO_output_IRO_5,300,90.0,[np.float64(1503.8926048045219)],"[999, 1999]",,,00:00:08,8.689665999998397,0.00289752117372404
Zheng DBSCAN,Ostovar,Nested_IRO_output_IRO_5,300,120.0,[np.float64(1503.8926048045219)],"[999, 1999]",,,00:00:08,8.689665999998397,0.00289752117372404
Zheng DBSCAN,Ostovar,Nested_IRO_output_IRO_5,300,150.0,[np.float64(1503.8926048045219)],"[999, 1999]",,,00:00:08,8.689665999998397,0.00289752117372404
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_pl,400,40.0,[],[499],,,00:00:00,0.18196139999781735,0.00018196139999781735
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_pl,400,80.0,[],[499],,,00:00:00,0.18196139999781735,0.00018196139999781735
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_pl,400,120.0,[],[499],,,00:00:00,0.18196139999781735,0.00018196139999781735
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_pl,400,160.0,[],[499],,,00:00:00,0.18196139999781735,0.00018196139999781735
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_pl,400,200.0,[],[499],,,00:00:00,0.18196139999781735,0.00018196139999781735
Zheng DBSCAN,Ceravolo,sudden_trace_noise5_1000_OIR,800,80.0,[],[499],,,00:00:00,0.22542699999758042,0.00022542699999758044
Zheng DBSCAN,Ceravolo,sudden_trace_noise5_1000_OIR,800,160.0,[],[499],,,00:00:00,0.22542699999758042,0.00022542699999758044
Zheng DBSCAN,Ceravolo,sudden_trace_noise5_1000_OIR,800,240.0,[],[499],,,00:00:00,0.22542699999758042,0.00022542699999758044
Zheng DBSCAN,Ceravolo,sudden_trace_noise5_1000_OIR,800,320.0,[],[499],,,00:00:00,0.22542699999758042,0.00022542699999758044
Zheng DBSCAN,Ceravolo,sudden_trace_noise5_1000_OIR,800,400.0,[],[499],,,00:00:00,0.22542699999758042,0.00022542699999758044
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_IRO,500,50.0,[],[499],,,00:00:00,0.19530280000253697,0.00019530280000253696
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_IRO,500,100.0,[],[499],,,00:00:00,0.19530280000253697,0.00019530280000253696
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_IRO,500,150.0,[],[499],,,00:00:00,0.19530280000253697,0.00019530280000253696
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_IRO,500,200.0,[],[499],,,00:00:00,0.19530280000253697,0.00019530280000253696
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_IRO,500,250.0,[],[499],,,00:00:00,0.19530280000253697,0.00019530280000253696
Zheng DBSCAN,Ostovar,Nested_IOR_output_IOR_5,700,70.0,[np.float64(1509.059872611465)],"[999, 1999]",,,00:00:07,7.649860899997293,0.002550803901299531
Zheng DBSCAN,Ostovar,Nested_IOR_output_IOR_5,700,140.0,[np.float64(1509.059872611465)],"[999, 1999]",,,00:00:07,7.649860899997293,0.002550803901299531
Zheng DBSCAN,Ostovar,Nested_IOR_output_IOR_5,700,210.0,[np.float64(1509.059872611465)],"[999, 1999]",,,00:00:07,7.649860899997293,0.002550803901299531
Zheng DBSCAN,Ostovar,Nested_IOR_output_IOR_5,700,280.0,[np.float64(1509.059872611465)],"[999, 1999]",,,00:00:07,7.649860899997293,0.002550803901299531
Zheng DBSCAN,Ostovar,Nested_IOR_output_IOR_5,700,350.0,[np.float64(1509.059872611465)],"[999, 1999]",,,00:00:07,7.649860899997293,0.002550803901299531
Zheng DBSCAN,Ostovar,Atomic_Frequency_output_Frequency_2,500,50.0,[np.float64(1511.9976553341148)],"[999, 1999]",,,00:00:03,3.1798820000003616,0.0010603141047016878
Zheng DBSCAN,Ostovar,Atomic_Frequency_output_Frequency_2,500,100.0,[np.float64(1511.9976553341148)],"[999, 1999]",,,00:00:03,3.1798820000003616,0.0010603141047016878
Zheng DBSCAN,Ostovar,Atomic_Frequency_output_Frequency_2,500,150.0,[np.float64(1511.9976553341148)],"[999, 1999]",,,00:00:03,3.1798820000003616,0.0010603141047016878
Zheng DBSCAN,Ostovar,Atomic_Frequency_output_Frequency_2,500,200.0,[np.float64(1511.9976553341148)],"[999, 1999]",,,00:00:03,3.1798820000003616,0.0010603141047016878
Zheng DBSCAN,Ostovar,Atomic_Frequency_output_Frequency_2,500,250.0,[np.float64(1511.9976553341148)],"[999, 1999]",,,00:00:03,3.1798820000003616,0.0010603141047016878
Zheng DBSCAN,Ostovar,Atomic_ConditionalMove_output_ConditionalMove_2,600,60.0,[np.float64(1513.3663123466886)],"[999, 1999]",,,00:00:07,7.0146764000019175,0.0023390051350456543
Zheng DBSCAN,Ostovar,Atomic_ConditionalMove_output_ConditionalMove_2,600,120.0,[np.float64(1513.3663123466886)],"[999, 1999]",,,00:00:07,7.0146764000019175,0.0023390051350456543
Zheng DBSCAN,Ostovar,Atomic_ConditionalMove_output_ConditionalMove_2,600,180.0,[np.float64(1513.3663123466886)],"[999, 1999]",,,00:00:07,7.0146764000019175,0.0023390051350456543
Zheng DBSCAN,Ostovar,Atomic_ConditionalMove_output_ConditionalMove_2,600,240.0,[np.float64(1513.3663123466886)],"[999, 1999]",,,00:00:07,7.0146764000019175,0.0023390051350456543
Zheng DBSCAN,Ostovar,Atomic_ConditionalMove_output_ConditionalMove_2,600,300.0,[np.float64(1513.3663123466886)],"[999, 1999]",,,00:00:07,7.0146764000019175,0.0023390051350456543
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_cd,400,40.0,[],[499],,,00:00:00,0.18821910000042408,0.0001882191000004241
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_cd,400,80.0,[],[499],,,00:00:00,0.18821910000042408,0.0001882191000004241
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_cd,400,120.0,[],[499],,,00:00:00,0.18821910000042408,0.0001882191000004241
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_cd,400,160.0,[],[499],,,00:00:00,0.18821910000042408,0.0001882191000004241
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_cd,400,200.0,[],[499],,,00:00:00,0.18821910000042408,0.0001882191000004241
Zheng DBSCAN,Ostovar,Nested_ORI_output_ORI,300,30.0,"[np.float64(929.0), np.float64(1884.0), np.float64(1938.4285714285713)]","[999, 1999]",0.8,65.28571428571433,00:00:06,6.050522600002296,0.0020175133711244735
Zheng DBSCAN,Ostovar,Nested_ORI_output_ORI,300,60.0,"[np.float64(929.0), np.float64(1934.8)]","[999, 1999]",1.0,67.10000000000002,00:00:06,6.050522600002296,0.0020175133711244735
Zheng DBSCAN,Ostovar,Nested_ORI_output_ORI,300,90.0,"[np.float64(929.0), np.float64(1934.8)]","[999, 1999]",1.0,67.10000000000002,00:00:06,6.050522600002296,0.0020175133711244735
Zheng DBSCAN,Ostovar,Nested_ORI_output_ORI,300,120.0,"[np.float64(929.0), np.float64(1934.8)]","[999, 1999]",1.0,67.10000000000002,00:00:06,6.050522600002296,0.0020175133711244735
Zheng DBSCAN,Ostovar,Nested_ORI_output_ORI,300,150.0,"[np.float64(929.0), np.float64(1934.8)]","[999, 1999]",1.0,67.10000000000002,00:00:06,6.050522600002296,0.0020175133711244735
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_ROI,600,60.0,[],[499],,,00:00:00,0.21812349999891012,0.0002181234999989101
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_ROI,600,120.0,[],[499],,,00:00:00,0.21812349999891012,0.0002181234999989101
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_ROI,600,180.0,[],[499],,,00:00:00,0.21812349999891012,0.0002181234999989101
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_ROI,600,240.0,[],[499],,,00:00:00,0.21812349999891012,0.0002181234999989101
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_ROI,600,300.0,[],[499],,,00:00:00,0.21812349999891012,0.0002181234999989101
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_IRO,600,60.0,[],[499],,,00:00:00,0.21476529999927152,0.00021476529999927153
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_IRO,600,120.0,[],[499],,,00:00:00,0.21476529999927152,0.00021476529999927153
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_IRO,600,180.0,[],[499],,,00:00:00,0.21476529999927152,0.00021476529999927153
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_IRO,600,240.0,[],[499],,,00:00:00,0.21476529999927152,0.00021476529999927153
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_IRO,600,300.0,[],[499],,,00:00:00,0.21476529999927152,0.00021476529999927153
Zheng DBSCAN,Ceravolo,sudden_trace_noise15_1000_IRO,400,40.0,[np.float64(448.6666666666667)],[499],1.0,50.333333333333314,00:00:00,0.20434259999819915,0.00020434259999819914
Zheng DBSCAN,Ceravolo,sudden_trace_noise15_1000_IRO,400,80.0,[np.float64(448.6666666666667)],[499],1.0,50.333333333333314,00:00:00,0.20434259999819915,0.00020434259999819914
Zheng DBSCAN,Ceravolo,sudden_trace_noise15_1000_IRO,400,120.0,[np.float64(448.6666666666667)],[499],1.0,50.333333333333314,00:00:00,0.20434259999819915,0.00020434259999819914
Zheng DBSCAN,Ceravolo,sudden_trace_noise15_1000_IRO,400,160.0,[np.float64(448.6666666666667)],[499],1.0,50.333333333333314,00:00:00,0.20434259999819915,0.00020434259999819914
Zheng DBSCAN,Ceravolo,sudden_trace_noise15_1000_IRO,400,200.0,[np.float64(448.6666666666667)],[499],1.0,50.333333333333314,00:00:00,0.20434259999819915,0.00020434259999819914
Zheng DBSCAN,Ostovar,Nested_ROI_output_ROI_2,400,40.0,[np.float64(1513.7122641509434)],"[999, 1999]",,,00:00:06,6.206398199999967,0.002069489229743237
Zheng DBSCAN,Ostovar,Nested_ROI_output_ROI_2,400,80.0,[np.float64(1513.7122641509434)],"[999, 1999]",,,00:00:06,6.206398199999967,0.002069489229743237
Zheng DBSCAN,Ostovar,Nested_ROI_output_ROI_2,400,120.0,[np.float64(1513.7122641509434)],"[999, 1999]",,,00:00:06,6.206398199999967,0.002069489229743237
Zheng DBSCAN,Ostovar,Nested_ROI_output_ROI_2,400,160.0,[np.float64(1513.7122641509434)],"[999, 1999]",,,00:00:06,6.206398199999967,0.002069489229743237
Zheng DBSCAN,Ostovar,Nested_ROI_output_ROI_2,400,200.0,[np.float64(1513.7122641509434)],"[999, 1999]",,,00:00:06,6.206398199999967,0.002069489229743237
Zheng DBSCAN,Ceravolo,sudden_trace_noise5_1000_cp,700,70.0,[],[499],,,00:00:00,0.20688960000188672,0.00020688960000188672
Zheng DBSCAN,Ceravolo,sudden_trace_noise5_1000_cp,700,140.0,[],[499],,,00:00:00,0.20688960000188672,0.00020688960000188672
Zheng DBSCAN,Ceravolo,sudden_trace_noise5_1000_cp,700,210.0,[],[499],,,00:00:00,0.20688960000188672,0.00020688960000188672
Zheng DBSCAN,Ceravolo,sudden_trace_noise5_1000_cp,700,280.0,[],[499],,,00:00:00,0.20688960000188672,0.00020688960000188672
Zheng DBSCAN,Ceravolo,sudden_trace_noise5_1000_cp,700,350.0,[],[499],,,00:00:00,0.20688960000188672,0.00020688960000188672
Zheng DBSCAN,Ostovar,Atomic_ParallelToSequence_output_ParallelToSequence_2,300,30.0,[np.float64(1513.4457061745918)],"[999, 1999]",,,00:00:06,6.049340800000209,0.0020171193064355483
Zheng DBSCAN,Ostovar,Atomic_ParallelToSequence_output_ParallelToSequence_2,300,60.0,[np.float64(1513.4457061745918)],"[999, 1999]",,,00:00:06,6.049340800000209,0.0020171193064355483
Zheng DBSCAN,Ostovar,Atomic_ParallelToSequence_output_ParallelToSequence_2,300,90.0,[np.float64(1513.4457061745918)],"[999, 1999]",,,00:00:06,6.049340800000209,0.0020171193064355483
Zheng DBSCAN,Ostovar,Atomic_ParallelToSequence_output_ParallelToSequence_2,300,120.0,[np.float64(1513.4457061745918)],"[999, 1999]",,,00:00:06,6.049340800000209,0.0020171193064355483
Zheng DBSCAN,Ostovar,Atomic_ParallelToSequence_output_ParallelToSequence_2,300,150.0,[np.float64(1513.4457061745918)],"[999, 1999]",,,00:00:06,6.049340800000209,0.0020171193064355483
Zheng DBSCAN,Ostovar,Atomic_Skip_output_Skip,300,30.0,"[np.float64(919.0), np.float64(1952.0)]","[999, 1999]",1.0,63.5,00:00:04,4.68423950000215,0.0015619338112711403
Zheng DBSCAN,Ostovar,Atomic_Skip_output_Skip,300,60.0,"[np.float64(919.0), np.float64(1952.0)]","[999, 1999]",1.0,63.5,00:00:04,4.68423950000215,0.0015619338112711403
Zheng DBSCAN,Ostovar,Atomic_Skip_output_Skip,300,90.0,"[np.float64(919.0), np.float64(1952.0)]","[999, 1999]",1.0,63.5,00:00:04,4.68423950000215,0.0015619338112711403
Zheng DBSCAN,Ostovar,Atomic_Skip_output_Skip,300,120.0,"[np.float64(919.0), np.float64(1952.0)]","[999, 1999]",1.0,63.5,00:00:04,4.68423950000215,0.0015619338112711403
Zheng DBSCAN,Ostovar,Atomic_Skip_output_Skip,300,150.0,"[np.float64(919.0), np.float64(1952.0)]","[999, 1999]",1.0,63.5,00:00:04,4.68423950000215,0.0015619338112711403
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_cp,700,70.0,[],[499],,,00:00:00,0.18633779999800026,0.00018633779999800026
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_cp,700,140.0,[],[499],,,00:00:00,0.18633779999800026,0.00018633779999800026
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_cp,700,210.0,[],[499],,,00:00:00,0.18633779999800026,0.00018633779999800026
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_cp,700,280.0,[],[499],,,00:00:00,0.18633779999800026,0.00018633779999800026
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_cp,700,350.0,[],[499],,,00:00:00,0.18633779999800026,0.00018633779999800026
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_re,300,30.0,[np.float64(447.5)],[499],1.0,51.5,00:00:00,0.19425179999961983,0.00019425179999961985
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_re,300,60.0,[np.float64(447.5)],[499],1.0,51.5,00:00:00,0.19425179999961983,0.00019425179999961985
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_re,300,90.0,[np.float64(447.5)],[499],1.0,51.5,00:00:00,0.19425179999961983,0.00019425179999961985
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_re,300,120.0,[np.float64(447.5)],[499],1.0,51.5,00:00:00,0.19425179999961983,0.00019425179999961985
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_re,300,150.0,[np.float64(447.5)],[499],1.0,51.5,00:00:00,0.19425179999961983,0.00019425179999961985
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_ROI,400,40.0,[np.float64(448.5)],[499],1.0,50.5,00:00:00,0.22227230000135023,0.00022227230000135023
