Algorithm,Log Source,Log,Complete-Window Size,Detection-Window Size,Stable Period,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case,P-Value,Min Adaptive Window,Max Adaptive Window,MRID,Epsilon,Window Size,SW Step Size,ADWIN Step Size
LCDD,AdditionalLogs,gradual_drift_05,300.0,300.0,10.0,"[318, 627, 935, 1251]","[500, 1000]",0.6666666666666666,96.0,00:00:00,0.0172067999956198,1.2290571425442718e-05,,,,,,,,
Process Graph Metrics,AdditionalLogs,recurring_drift_09,,,,"[546, 1010]","[500, 1000]",1.0,28.0,00:00:05,5.863957900000969,0.0039093052666673,0.1,300.0,400.0,,,,,
Process Graph Metrics,AdditionalLogs,gradual_drift_04,,,,"[525, 1149]","[500, 1000]",1.0,87.0,00:00:00,0.519418100004259,0.0003710129285744,0.005,200.0,700.0,,,,,
LCDD,AdditionalLogs,recurring_drift_09,400.0,400.0,150.0,"[500, 1000]","[500, 1000]",1.0,0.0,00:00:00,0.0215280999982496,1.435206666549978e-05,,,,,,,,
Process Graph Metrics,AdditionalLogs,recurring_drift_03,,,,"[312, 624, 1050]","[500, 1000]",0.8,87.0,00:00:01,1.219560100005765,0.0008130400666705,0.005,100.0,400.0,,,,,
Process Graph Metrics,AdditionalLogs,gradual_drift_02,,,,"[450, 1074]","[500, 1000]",1.0,62.0,00:00:10,10.595473800000036,0.0075681955714285,0.05,100.0,500.0,,,,,
Process Graph Metrics,AdditionalLogs,sudden_drift_00,,,,"[651, 1174]","[500, 1000]",1.0,162.5,00:00:03,3.2147627000013017,0.0021431751333342,0.0001,200.0,600.0,,,,,
Process Graph Metrics,AdditionalLogs,sudden_drift_03,,,,"[637, 1487]","[500, 1000]",0.5,137.0,00:00:01,1.4046094000004814,0.0009364062666669,0.05,400.0,400.0,,,,,
LCDD,AdditionalLogs,recurring_drift_09,400.0,400.0,5.0,"[500, 1000]","[500, 1000]",1.0,0.0,00:00:00,0.0239688000001478,1.5979200000098596e-05,,,,,,,,
LCDD,AdditionalLogs,recurring_drift_03,400.0,400.0,100.0,"[500, 911, 1348]","[500, 1000]",0.8,44.5,00:00:00,0.0195131999935256,1.3008799995683754e-05,,,,,,,,
LCDD,AdditionalLogs,sudden_drift_03,300.0,300.0,20.0,"[359, 688, 1009, 1362]","[500, 1000]",0.6666666666666666,75.0,00:00:00,0.0113321000026189,7.554733335079315e-06,,,,,,,,
Zheng DBSCAN,AdditionalLogs,gradual_drift_06,,,,"[np.float64(570.0), np.float64(627.5), np.float64(728.0), np.float64(966.6470588235294), np.float64(1135.0), np.float64(1208.0), np.float64(1392.0)]","[500, 1000]",0.4444444444444445,51.6764705882353,00:00:00,0.7419196000046213,0.0005299425714318,,,,500.0,50.0,,,
Zheng DBSCAN,AdditionalLogs,gradual_drift_06,,,,"[np.float64(532.4444444444445), np.float64(966.6470588235294), np.float64(1183.6666666666667), np.float64(1392.0)]","[500, 1000]",0.6666666666666666,32.89869281045753,00:00:00,0.7419196000046213,0.0005299425714318,,,,500.0,100.0,,,
Zheng DBSCAN,AdditionalLogs,gradual_drift_06,,,,"[np.float64(532.4444444444445), np.float64(999.2), np.float64(1392.0)]","[500, 1000]",0.8,16.622222222222206,00:00:00,0.7419196000046213,0.0005299425714318,,,,500.0,150.0,,,
Zheng DBSCAN,AdditionalLogs,gradual_drift_06,,,,[np.float64(872.2666666666667)],"[500, 1000]",0.6666666666666666,127.73333333333336,00:00:00,0.7419196000046213,0.0005299425714318,,,,500.0,200.0,,,
Zheng DBSCAN,AdditionalLogs,gradual_drift_06,,,,[np.float64(802.0909090909091)],"[500, 1000]",0.6666666666666666,197.90909090909088,00:00:00,0.7419196000046213,0.0005299425714318,,,,500.0,250.0,,,
Process Graph Metrics,AdditionalLogs,sudden_drift_01,,,,"[542, 1092]","[500, 1000]",1.0,67.0,00:00:01,1.3798887000011746,0.0009199258000007,0.005,300.0,700.0,,,,,
LCDD,AdditionalLogs,recurring_drift_07,600.0,600.0,100.0,[],"[500, 1000]",,,00:00:00,0.0160350000005564,1.0690000000370976e-05,,,,,,,,
Process Graph Metrics,AdditionalLogs,gradual_drift_03,,,,"[520, 1053]","[500, 1000]",1.0,36.5,00:00:02,2.3679793999981484,0.0016914138571415,0.05,200.0,600.0,,,,,
LCDD,AdditionalLogs,sudden_drift_00,800.0,800.0,5.0,[1000],"[500, 1000]",0.6666666666666666,0.0,00:00:00,0.0075494999982765,5.032999998851058e-06,,,,,,,,
Process Graph Metrics,AdditionalLogs,recurring_drift_08,,,,"[779, 1534]","[500, 1000]",,,00:00:00,0.5602974000066752,0.0003735316000044,0.0001,100.0,600.0,,,,,
LCDD,AdditionalLogs,sudden_drift_03,200.0,200.0,150.0,"[271, 500, 789, 1009, 1263, 1466]","[500, 1000]",0.5,4.5,00:00:00,0.011998299996776,7.99886666451736e-06,,,,,,,,
LCDD,AdditionalLogs,sudden_drift_07,400.0,400.0,50.0,"[501, 913, 1324]","[500, 1000]",0.8,44.0,00:00:00,0.0131361999956425,8.757466663761685e-06,,,,,,,,
Process Graph Metrics,AdditionalLogs,sudden_drift_09,,,,"[592, 1111]","[500, 1000]",1.0,101.5,00:00:05,5.1694739000013215,0.0034463159333342,0.0001,200.0,500.0,,,,,
Process Graph Metrics,AdditionalLogs,sudden_drift_00,,,,"[551, 1154]","[500, 1000]",1.0,102.5,00:00:02,2.826473099994473,0.0018843153999963,0.05,200.0,500.0,,,,,
Process Graph Metrics,AdditionalLogs,sudden_drift_00,,,,"[647, 1187]","[500, 1000]",1.0,167.0,00:00:02,2.746541200001957,0.0018310274666679,0.0001,100.0,700.0,,,,,
LCDD,AdditionalLogs,sudden_drift_05,300.0,300.0,10.0,"[334, 643, 995, 1357]","[500, 1000]",0.6666666666666666,74.0,00:00:00,0.0199637999976403,1.3309199998426871e-05,,,,,,,,
LCDD,AdditionalLogs,gradual_drift_05,100.0,100.0,50.0,"[104, 207, 312, 425, 580, 680, 780, 891, 991, 1104, 1206, 1306]","[500, 1000]",0.2857142857142857,42.0,00:00:00,0.0169767999977921,1.2126285712708652e-05,,,,,,,,
Process Graph Metrics,AdditionalLogs,recurring_drift_03,,,,"[607, 1147]","[500, 1000]",1.0,127.0,00:00:02,2.1215790000060224,0.001414386000004,0.005,300.0,700.0,,,,,
Process Graph Metrics,AdditionalLogs,recurring_drift_06,,,,[],"[500, 1000]",,,00:00:04,4.625393500005885,0.0030835956666705,0.005,400.0,700.0,,,,,
Process Graph Metrics,AdditionalLogs,gradual_drift_08,,,,"[569, 1193]","[500, 1000]",1.0,131.0,00:00:01,1.6918114999934917,0.0012084367857096,0.005,200.0,700.0,,,,,
LCDD,AdditionalLogs,sudden_drift_02,100.0,100.0,200.0,"[100, 236, 336, 447, 548, 652, 755, 859, 959, 1059, 1192, 1299, 1409]","[500, 1000]",0.2666666666666667,44.5,00:00:00,0.0278708999976515,1.8580599998434385e-05,,,,,,,,
Process Graph Metrics,AdditionalLogs,recurring_drift_09,,,,"[546, 1010, 1658]","[500, 1000]",0.8,28.0,00:00:06,6.422644599995692,0.0042817630666637,0.1,100.0,700.0,,,,,
Process Graph Metrics,AdditionalLogs,gradual_drift_02,,,,"[450, 1129]","[500, 1000]",1.0,89.5,00:00:03,3.147471199998108,0.0022481937142843,0.005,100.0,700.0,,,,,
Process Graph Metrics,AdditionalLogs,recurring_drift_05,,,,"[615, 1339]","[500, 1000]",0.5,115.0,00:00:01,1.4922235999983968,0.0009948157333322,0.005,400.0,400.0,,,,,
Process Graph Metrics,AdditionalLogs,gradual_drift_08,,,,[],"[500, 1000]",,,00:00:13,13.393691899997066,0.0095669227857121,0.0001,400.0,700.0,,,,,
Process Graph Metrics,AdditionalLogs,gradual_drift_01,,,,"[450, 1000, 1540]","[500, 1000]",0.8,25.0,00:00:01,1.1768472000039765,0.0008406051428599,0.005,300.0,400.0,,,,,
Process Graph Metrics,AdditionalLogs,sudden_drift_08,,,,"[604, 1516]","[500, 1000]",0.5,104.0,00:00:00,0.5274600999982795,0.0003516400666655,0.1,400.0,400.0,,,,,
Process Graph Metrics,AdditionalLogs,recurring_drift_06,,,,[],"[500, 1000]",,,00:00:06,6.167863700000453,0.0041119091333336,0.0001,100.0,700.0,,,,,
Process Graph Metrics,AdditionalLogs,sudden_drift_09,,,,"[531, 1079]","[500, 1000]",1.0,55.0,00:00:05,5.45820200000162,0.0036388013333344,0.05,300.0,700.0,,,,,
Process Graph Metrics,AdditionalLogs,recurring_drift_06,,,,"[812, 1566]","[500, 1000]",0.5,188.0,00:00:38,38.68315440000151,0.025788769600001,0.05,400.0,500.0,,,,,
LCDD,AdditionalLogs,sudden_drift_08,100.0,100.0,100.0,"[101, 208, 308, 415, 529, 650, 808, 911, 1014, 1145, 1256, 1357, 1458]","[500, 1000]",0.2666666666666667,21.5,00:00:00,0.0186142999955336,1.240953333035577e-05,,,,,,,,
Zheng DBSCAN,AdditionalLogs,recurring_drift_01,,,,"[np.float64(1043.0), np.float64(1261.0)]","[500, 1000]",0.5,43.0,00:00:00,0.443025900000066,0.0002953506,,,,700.0,70.0,,,
Zheng DBSCAN,AdditionalLogs,recurring_drift_01,,,,"[np.float64(1043.0), np.float64(1261.0)]","[500, 1000]",0.5,43.0,00:00:00,0.443025900000066,0.0002953506,,,,700.0,140.0,,,
Zheng DBSCAN,AdditionalLogs,recurring_drift_01,,,,"[np.float64(1043.0), np.float64(1261.0)]","[500, 1000]",0.5,43.0,00:00:00,0.443025900000066,0.0002953506,,,,700.0,210.0,,,
Zheng DBSCAN,AdditionalLogs,recurring_drift_01,,,,[np.float64(1152.0)],"[500, 1000]",0.6666666666666666,152.0,00:00:00,0.443025900000066,0.0002953506,,,,700.0,280.0,,,
Zheng DBSCAN,AdditionalLogs,recurring_drift_01,,,,[],"[500, 1000]",,,00:00:00,0.443025900000066,0.0002953506,,,,700.0,350.0,,,
Process Graph Metrics,AdditionalLogs,gradual_drift_08,,,,"[495, 1270]","[500, 1000]",0.5,5.0,00:00:01,1.5119876000026125,0.001079991142859,0.05,100.0,400.0,,,,,
Process Graph Metrics,AdditionalLogs,gradual_drift_00,,,,"[998, 1580]","[500, 1000]",0.5,2.0,00:00:02,2.3374712000004365,0.0016696222857145,0.05,200.0,400.0,,,,,
Process Graph Metrics,AdditionalLogs,gradual_drift_04,,,,[480],"[500, 1000]",0.6666666666666666,20.0,00:00:01,1.4557318999941344,0.0010398084999958,0.1,300.0,400.0,,,,,
Zheng DBSCAN,AdditionalLogs,gradual_drift_04,,,,"[np.float64(983.35), np.float64(1241.0), np.float64(1334.0)]","[500, 1000]",0.4,16.649999999999977,00:00:00,0.4224207000006572,0.000301729071429,,,,800.0,80.0,,,
Zheng DBSCAN,AdditionalLogs,gradual_drift_04,,,,[np.float64(1011.0)],"[500, 1000]",0.6666666666666666,11.0,00:00:00,0.4224207000006572,0.000301729071429,,,,800.0,160.0,,,
Zheng DBSCAN,AdditionalLogs,gradual_drift_04,,,,[np.float64(1011.0)],"[500, 1000]",0.6666666666666666,11.0,00:00:00,0.4224207000006572,0.000301729071429,,,,800.0,240.0,,,
Zheng DBSCAN,AdditionalLogs,gradual_drift_04,,,,[np.float64(1011.0)],"[500, 1000]",0.6666666666666666,11.0,00:00:00,0.4224207000006572,0.000301729071429,,,,800.0,320.0,,,
Zheng DBSCAN,AdditionalLogs,gradual_drift_04,,,,[np.float64(1011.0)],"[500, 1000]",0.6666666666666666,11.0,00:00:00,0.4224207000006572,0.000301729071429,,,,800.0,400.0,,,
LCDD,AdditionalLogs,gradual_drift_07,100.0,100.0,150.0,"[182, 291, 416, 516, 650, 759, 863, 975, 1090, 1197, 1297]","[500, 1000]",0.3076923076923077,20.5,00:00:00,0.0208997000008821,1.4928357143487247e-05,,,,,,,,
LCDD,AdditionalLogs,sudden_drift_00,300.0,300.0,5.0,"[502, 1000]","[500, 1000]",1.0,1.0,00:00:00,0.010381200001575,6.920800001050035e-06,,,,,,,,
LCDD,AdditionalLogs,sudden_drift_03,600.0,600.0,50.0,[816],"[500, 1000]",0.6666666666666666,184.0,00:00:00,0.0166575000039301,1.110500000262012e-05,,,,,,,,
Process Graph Metrics,AdditionalLogs,recurring_drift_01,,,,"[565, 715, 865, 1058]","[500, 1000]",0.6666666666666666,61.5,00:00:01,1.720930399998906,0.0011472869333326,0.1,300.0,400.0,,,,,
Process Graph Metrics,AdditionalLogs,sudden_drift_07,,,,"[560, 1100]","[500, 1000]",1.0,80.0,00:00:01,1.072761499999615,0.000715174333333,0.0001,100.0,700.0,,,,,
Process Graph Metrics,AdditionalLogs,gradual_drift_09,,,,"[537, 1042, 1492]","[500, 1000]",0.8,39.5,00:00:07,7.237917799997376,0.0051699412857124,0.05,300.0,700.0,,,,,
LCDD,AdditionalLogs,sudden_drift_05,600.0,600.0,200.0,[1000],"[500, 1000]",0.6666666666666666,0.0,00:00:00,0.0175311999992118,1.1687466666141214e-05,,,,,,,,
Process Graph Metrics,AdditionalLogs,gradual_drift_03,,,,"[525, 1075]","[500, 1000]",1.0,50.0,00:00:02,2.064991799998097,0.0014749941428557,0.1,300.0,600.0,,,,,
LCDD,AdditionalLogs,gradual_drift_01,1200.0,1200.0,150.0,[1248],"[500, 1000]",,,00:00:00,0.0289835000003222,2.070250000023017e-05,,,,,,,,
Process Graph Metrics,AdditionalLogs,recurring_drift_03,,,,[600],"[500, 1000]",0.6666666666666666,100.0,00:00:00,0.3073199999998905,0.0002048799999999,0.05,400.0,400.0,,,,,
LCDD,AdditionalLogs,recurring_drift_08,600.0,600.0,20.0,"[600, 1230]","[500, 1000]",0.5,100.0,00:00:00,0.0131394000054569,8.759600003637995e-06,,,,,,,,
Zheng DBSCAN,AdditionalLogs,recurring_drift_04,,,,"[np.float64(783.0), np.float64(1277.0)]","[500, 1000]",,,00:00:00,0.4291701000038301,0.0002861134000025,,,,700.0,70.0,,,
Zheng DBSCAN,AdditionalLogs,recurring_drift_04,,,,"[np.float64(783.0), np.float64(1277.0)]","[500, 1000]",,,00:00:00,0.4291701000038301,0.0002861134000025,,,,700.0,140.0,,,
Zheng DBSCAN,AdditionalLogs,recurring_drift_04,,,,"[np.float64(783.0), np.float64(1277.0)]","[500, 1000]",,,00:00:00,0.4291701000038301,0.0002861134000025,,,,700.0,210.0,,,
Zheng DBSCAN,AdditionalLogs,recurring_drift_04,,,,"[np.float64(783.0), np.float64(1277.0)]","[500, 1000]",,,00:00:00,0.4291701000038301,0.0002861134000025,,,,700.0,280.0,,,
Zheng DBSCAN,AdditionalLogs,recurring_drift_04,,,,[np.float64(1277.0)],"[500, 1000]",,,00:00:00,0.4291701000038301,0.0002861134000025,,,,700.0,350.0,,,
LCDD,AdditionalLogs,recurring_drift_06,100.0,100.0,20.0,"[143, 248, 356, 464, 569, 672, 778, 882, 986, 1183, 1318, 1454]","[500, 1000]",0.2857142857142857,25.0,00:00:00,0.0623677999974461,4.157853333163075e-05,,,,,,,,
Process Graph Metrics,AdditionalLogs,recurring_drift_02,,,,[1078],"[500, 1000]",0.6666666666666666,78.0,00:00:12,12.743889600002149,0.0084959264000014,0.005,200.0,500.0,,,,,
LCDD,AdditionalLogs,sudden_drift_06,800.0,800.0,100.0,[805],"[500, 1000]",0.6666666666666666,195.0,00:00:00,0.0642320999977528,4.282139999850187e-05,,,,,,,,
Process Graph Metrics,AdditionalLogs,gradual_drift_08,,,,"[495, 1157]","[500, 1000]",1.0,81.0,00:00:02,2.004692700000305,0.001431923357143,0.1,100.0,600.0,,,,,
LCDD,AdditionalLogs,recurring_drift_07,100.0,100.0,100.0,"[112, 258, 502, 649, 824, 1000, 1165, 1266, 1382]","[500, 1000]",0.3636363636363636,1.0,00:00:00,0.0134018000026117,8.934533335074471e-06,,,,,,,,
Process Graph Metrics,AdditionalLogs,recurring_drift_02,,,,"[717, 1368]","[500, 1000]",,,00:00:06,6.900715700001456,0.0046004771333343,0.05,300.0,600.0,,,,,
Process Graph Metrics,AdditionalLogs,recurring_drift_00,,,,"[531, 1047]","[500, 1000]",1.0,39.0,00:00:02,2.50702530000126,0.0016713502000008,0.1,300.0,500.0,,,,,
Process Graph Metrics,AdditionalLogs,gradual_drift_08,,,,"[600, 1200]","[500, 1000]",1.0,150.0,00:00:00,0.1824525999982142,0.000130323285713,0.1,400.0,600.0,,,,,
LCDD,AdditionalLogs,gradual_drift_04,100.0,100.0,150.0,"[104, 215, 316, 416, 521, 642, 745, 847, 947, 1052, 1158, 1271, 1396]","[500, 1000]",0.2666666666666667,36.5,00:00:00,0.013106999998854,9.362142856324292e-06,,,,,,,,
Process Graph Metrics,AdditionalLogs,recurring_drift_04,,,,"[644, 1185]","[500, 1000]",1.0,164.5,00:00:03,3.5536573999997927,0.0023691049333331,0.0001,100.0,700.0,,,,,
Process Graph Metrics,AdditionalLogs,recurring_drift_06,,,,"[750, 980, 1197]","[500, 1000]",0.4,20.0,00:00:04,4.060793999997259,0.0027071959999981,0.05,400.0,600.0,,,,,
Process Graph Metrics,AdditionalLogs,sudden_drift_05,,,,[564],"[500, 1000]",0.6666666666666666,64.0,00:00:05,5.027892999998585,0.0033519286666657,0.0001,100.0,600.0,,,,,
Process Graph Metrics,AdditionalLogs,sudden_drift_06,,,,"[551, 811, 1071]","[500, 1000]",0.8,61.0,00:00:03,3.4389392000011867,0.0022926261333341,0.005,200.0,400.0,,,,,
LCDD,AdditionalLogs,recurring_drift_00,200.0,200.0,100.0,"[502, 706, 966, 1210, 1435]","[500, 1000]",0.5714285714285715,18.0,00:00:00,0.0165491000007023,1.103273333380154e-05,,,,,,,,
Process Graph Metrics,AdditionalLogs,sudden_drift_07,,,,"[600, 1155, 1467]","[500, 1000]",0.8,127.5,00:00:00,0.2984168999973917,0.0001989445999982,0.05,400.0,400.0,,,,,
LCDD,AdditionalLogs,recurring_drift_00,1200.0,1200.0,150.0,[1259],"[500, 1000]",,,00:00:00,0.0064934999973047,4.328999998203168e-06,,,,,,,,
Process Graph Metrics,AdditionalLogs,gradual_drift_03,,,,"[600, 1200]","[500, 1000]",1.0,150.0,00:00:00,0.1501634000014746,0.0001072595714296,0.005,400.0,500.0,,,,,
LCDD,AdditionalLogs,gradual_drift_09,300.0,300.0,150.0,"[408, 920]","[500, 1000]",1.0,86.0,00:00:00,0.0256643000029725,1.833164285926614e-05,,,,,,,,
LCDD,AdditionalLogs,sudden_drift_09,1200.0,1200.0,100.0,[1236],"[500, 1000]",,,00:00:00,0.0211792000045534,1.411946666970228e-05,,,,,,,,
LCDD,AdditionalLogs,gradual_drift_03,400.0,400.0,200.0,"[412, 830, 1390]","[500, 1000]",0.8,129.0,00:00:00,0.0111677999957464,7.976999996961759e-06,,,,,,,,
Process Graph Metrics,AdditionalLogs,recurring_drift_00,,,,"[600, 1200]","[500, 1000]",1.0,150.0,00:00:00,0.1414346999954432,9.428979999696215e-05,0.1,400.0,700.0,,,,,
Process Graph Metrics,AdditionalLogs,gradual_drift_07,,,,"[648, 1555]","[500, 1000]",0.5,148.0,00:00:07,7.041052900000068,0.0050293235,0.0001,100.0,500.0,,,,,
Process Graph Metrics,AdditionalLogs,recurring_drift_07,,,,"[551, 1091]","[500, 1000]",1.0,71.0,00:00:00,0.5138202999951318,0.0003425468666634,0.0001,300.0,700.0,,,,,
LCDD,AdditionalLogs,gradual_drift_01,1200.0,1200.0,100.0,[1248],"[500, 1000]",,,00:00:00,0.0286952999958884,2.0496642854206064e-05,,,,,,,,
Process Graph Metrics,AdditionalLogs,gradual_drift_05,,,,"[600, 1200]","[500, 1000]",1.0,150.0,00:00:00,0.2689010000030976,0.0001920721428593,0.0001,400.0,700.0,,,,,
Process Graph Metrics,AdditionalLogs,sudden_drift_05,,,,"[539, 1482]","[500, 1000]",0.5,39.0,00:00:07,7.239329399999406,0.0048262195999996,0.05,100.0,700.0,,,,,
Process Graph Metrics,AdditionalLogs,gradual_drift_08,,,,[569],"[500, 1000]",0.6666666666666666,69.0,00:00:04,4.770150999996986,0.0034072507142835,0.005,200.0,400.0,,,,,
Process Graph Metrics,AdditionalLogs,recurring_drift_00,,,,"[600, 1200]","[500, 1000]",1.0,150.0,00:00:00,0.2323487999965436,0.0001548991999976,0.005,400.0,600.0,,,,,
LCDD,AdditionalLogs,recurring_drift_09,1200.0,1200.0,5.0,[],"[500, 1000]",,,00:00:00,0.0237090000009629,1.580600000064199e-05,,,,,,,,
Process Graph Metrics,AdditionalLogs,sudden_drift_04,,,,"[600, 1320]","[500, 1000]",0.5,100.0,00:00:00,0.2449562000037985,0.0001633041333358,0.05,400.0,500.0,,,,,
Process Graph Metrics,AdditionalLogs,gradual_drift_08,,,,[1082],"[500, 1000]",0.6666666666666666,82.0,00:00:13,13.292262599999958,0.0094944732857142,0.0001,400.0,500.0,,,,,
Zheng DBSCAN,AdditionalLogs,recurring_drift_02,,,,"[np.float64(729.2), np.float64(995.0), np.float64(1167.0), np.float64(1263.5)]","[500, 1000]",0.3333333333333333,5.0,00:00:00,0.5067314999978407,0.0003378209999985,,,,700.0,70.0,,,
Zheng DBSCAN,AdditionalLogs,recurring_drift_02,,,,"[np.float64(739.4230769230769), np.float64(1231.3333333333333)]","[500, 1000]",,,00:00:00,0.5067314999978407,0.0003378209999985,,,,700.0,140.0,,,
Zheng DBSCAN,AdditionalLogs,recurring_drift_02,,,,[np.float64(790.3103448275862)],"[500, 1000]",,,00:00:00,0.5067314999978407,0.0003378209999985,,,,700.0,210.0,,,
Zheng DBSCAN,AdditionalLogs,recurring_drift_02,,,,[np.float64(790.3103448275862)],"[500, 1000]",,,00:00:00,0.5067314999978407,0.0003378209999985,,,,700.0,280.0,,,
Zheng DBSCAN,AdditionalLogs,recurring_drift_02,,,,[np.float64(748.3225806451613)],"[500, 1000]",,,00:00:00,0.5067314999978407,0.0003378209999985,,,,700.0,350.0,,,
Process Graph Metrics,AdditionalLogs,gradual_drift_09,,,,"[216, 496, 887, 1391]","[500, 1000]",0.6666666666666666,58.5,00:00:06,6.580937300001096,0.0047006695000007,0.05,100.0,500.0,,,,,
Process Graph Metrics,AdditionalLogs,recurring_drift_09,,,,"[557, 1069]","[500, 1000]",1.0,63.0,00:00:09,9.300968799994736,0.0062006458666631,0.0001,300.0,700.0,,,,,
Process Graph Metrics,AdditionalLogs,gradual_drift_04,,,,[600],"[500, 1000]",0.6666666666666666,100.0,00:00:00,0.2998580999992555,0.0002141843571423,0.05,400.0,400.0,,,,,
LCDD,AdditionalLogs,sudden_drift_02,800.0,800.0,50.0,[1003],"[500, 1000]",0.6666666666666666,3.0,00:00:00,0.0319502999991527,2.1300199999435185e-05,,,,,,,,
Process Graph Metrics,AdditionalLogs,gradual_drift_08,,,,[600],"[500, 1000]",0.6666666666666666,100.0,00:00:01,1.848780700005591,0.0013205576428611,0.1,400.0,400.0,,,,,
LCDD,AdditionalLogs,recurring_drift_07,200.0,200.0,50.0,"[203, 502, 1000, 1231]","[500, 1000]",0.6666666666666666,1.0,00:00:00,0.0184674999982235,1.2311666665482334e-05,,,,,,,,
Zheng DBSCAN,AdditionalLogs,gradual_drift_07,,,,"[np.float64(442.25), np.float64(542.5), np.float64(713.0), np.float64(768.0), np.float64(940.2666666666667)]","[500, 1000]",0.5714285714285715,51.116666666666674,00:00:00,0.3001278999945498,0.0002143770714246,,,,400.0,40.0,,,
Zheng DBSCAN,AdditionalLogs,gradual_drift_07,,,,"[np.float64(462.3), np.float64(740.5), np.float64(940.2666666666667)]","[500, 1000]",0.8,48.71666666666667,00:00:00,0.3001278999945498,0.0002143770714246,,,,400.0,80.0,,,
Zheng DBSCAN,AdditionalLogs,gradual_drift_07,,,,"[np.float64(462.3), np.float64(916.7647058823529)]","[500, 1000]",1.0,60.46764705882353,00:00:00,0.3001278999945498,0.0002143770714246,,,,400.0,120.0,,,
Zheng DBSCAN,AdditionalLogs,gradual_drift_07,,,,"[np.float64(462.3), np.float64(916.7647058823529)]","[500, 1000]",1.0,60.46764705882353,00:00:00,0.3001278999945498,0.0002143770714246,,,,400.0,160.0,,,
Zheng DBSCAN,AdditionalLogs,gradual_drift_07,,,,[np.float64(748.4444444444445)],"[500, 1000]",,,00:00:00,0.3001278999945498,0.0002143770714246,,,,400.0,200.0,,,
LCDD,AdditionalLogs,recurring_drift_08,400.0,400.0,50.0,"[426, 874, 1324]","[500, 1000]",0.8,100.0,00:00:00,0.0113530000016908,7.568666667793878e-06,,,,,,,,
LCDD,AdditionalLogs,sudden_drift_07,300.0,300.0,200.0,"[501, 913, 1324]","[500, 1000]",0.8,44.0,00:00:00,0.0130322000040905,8.68813333606037e-06,,,,,,,,
Process Graph Metrics,AdditionalLogs,recurring_drift_04,,,,"[622, 1162]","[500, 1000]",1.0,142.0,00:00:02,2.694166299996141,0.001796110866664,0.1,300.0,600.0,,,,,
Process Graph Metrics,AdditionalLogs,sudden_drift_02,,,,"[463, 1091, 1468]","[500, 1000]",0.8,64.0,00:00:01,1.5914315999980315,0.0010609543999986,0.005,300.0,500.0,,,,,
Process Graph Metrics,AdditionalLogs,sudden_drift_09,,,,"[531, 1079]","[500, 1000]",1.0,55.0,00:00:05,5.710759900000994,0.0038071732666673,0.05,100.0,400.0,,,,,
LCDD,AdditionalLogs,recurring_drift_03,200.0,200.0,100.0,"[219, 446, 657, 911, 1116, 1333]","[500, 1000]",0.5,71.5,00:00:00,0.0110456000038539,7.363733335902604e-06,,,,,,,,
Process Graph Metrics,AdditionalLogs,sudden_drift_08,,,,"[716, 1079]","[500, 1000]",0.5,79.0,00:00:00,0.635501299999305,0.0004236675333328,0.005,200.0,500.0,,,,,
Process Graph Metrics,AdditionalLogs,sudden_drift_03,,,,"[651, 1413]","[500, 1000]",0.5,151.0,00:00:01,1.8194858999995631,0.0012129905999997,0.005,400.0,500.0,,,,,
