Algorithm,Log Source,Log,P-Value,Min Adaptive Window,Max Adaptive Window,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case,Complete-Window Size,Detection-Window Size,Stable Period,MRID,Epsilon,Window Size,SW Step Size,ADWIN Step Size
Process Graph Metrics,Ceravolo,sudden_trace_noise15_1000_cb,0.0001,400.0,500.0,[720],[499],,,00:00:00,0.2003099999983533,0.0002003099999983,,,,,,,,
Process Graph Metrics,Ostovar,Atomic_ParallelToSequence_output_ParallelToSequence_2,0.005,200.0,400.0,[],"[999, 1999]",,,00:00:02,2.598938200000702,0.0025989382000007,,,,,,,,
Zheng DBSCAN,Ceravolo,sudden_trace_noise15_1000_cb,,,,[],[499],,,00:00:00,0.2127856999995856,0.0002127856999995,,,,500.0,50.0,,,
Zheng DBSCAN,Ceravolo,sudden_trace_noise15_1000_cb,,,,[],[499],,,00:00:00,0.2127856999995856,0.0002127856999995,,,,500.0,100.0,,,
Zheng DBSCAN,Ceravolo,sudden_trace_noise15_1000_cb,,,,[],[499],,,00:00:00,0.2127856999995856,0.0002127856999995,,,,500.0,150.0,,,
Zheng DBSCAN,Ceravolo,sudden_trace_noise15_1000_cb,,,,[],[499],,,00:00:00,0.2127856999995856,0.0002127856999995,,,,500.0,200.0,,,
Zheng DBSCAN,Ceravolo,sudden_trace_noise15_1000_cb,,,,[],[499],,,00:00:00,0.2127856999995856,0.0002127856999995,,,,500.0,250.0,,,
Process Graph Metrics,Ostovar,Composite_IRO_output_IRO_2,0.05,300.0,400.0,[],"[999, 1999]",,,00:00:02,2.0542136000003666,0.0020542136000003,,,,,,,,
LCDD,Ostovar,Atomic_SerialRemoval_output_SerialRemoval_2,,,,"[101, 201, 304, 405, 505, 605, 705, 810, 917]","[999, 1999]",0.1818181818181818,82.0,00:00:00,0.0387296999997488,3.872969999974885e-05,100.0,100.0,5.0,,,,,
Process Graph Metrics,Ostovar,Atomic_Frequency_output_Frequency_2,0.1,300.0,700.0,[],"[999, 1999]",,,00:00:01,1.237755099999049,0.001237755099999,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise5_1000_cp,0.0001,400.0,600.0,[],[499],,,00:00:16,16.012433199999577,0.0160124331999995,,,,,,,,
Process Graph Metrics,Ostovar,Atomic_ConditionalRemoval_output_ConditionalRemoval_5,0.005,300.0,500.0,[],"[999, 1999]",,,00:00:02,2.088082800000848,0.0020880828000008,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise10_1000_IOR,,,,[447],[499],1.0,52.0,00:00:00,0.0096573000009811,9.657300000981194e-06,400.0,400.0,150.0,,,,,
LCDD,Ostovar,Nested_IOR_output_IOR,,,,[],"[999, 1999]",,,00:00:00,0.0490783000004739,4.907830000047397e-05,600.0,600.0,10.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise20_1000_IOR,0.05,100.0,400.0,[570],[499],1.0,71.0,00:00:00,0.7658279000006587,0.0007658279000006,,,,,,,,
Process Graph Metrics,Ostovar,Nested_ORI_output_ORI,0.1,100.0,600.0,"[260, 1039]","[999, 1999]",0.5,40.0,00:00:02,2.069074400000318,0.0020690744000003,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise5_1000_pm,,,,[],[499],,,00:00:00,0.1392869999999675,0.0001392869999999,800.0,800.0,10.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise0_1000_cb,0.005,300.0,700.0,[582],[499],1.0,83.0,00:00:01,1.5560863999999128,0.0015560863999999,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise10_1000_pm,0.005,400.0,600.0,[],[499],,,00:00:31,31.316774400000213,0.0313167744000002,,,,,,,,
LCDD,Ostovar,Nested_OIR_output_OIR_2,,,,"[400, 802]","[999, 1999]",0.5,197.0,00:00:00,0.0415669000012712,4.156690000127128e-05,400.0,400.0,10.0,,,,,
LCDD,Ceravolo,sudden_trace_noise15_1000_pm,,,,[448],[499],1.0,51.0,00:00:00,0.018281399999978,1.8281399999978025e-05,100.0,100.0,200.0,,,,,
LCDD,Ostovar,Nested_IOR_output_IOR,,,,[],"[999, 1999]",,,00:00:00,0.0520965000014257,5.209650000142574e-05,1200.0,1200.0,20.0,,,,,
LCDD,Ceravolo,sudden_trace_noise0_1000_IOR,,,,[],[499],,,00:00:00,0.0101467000004049,1.0146700000404962e-05,800.0,800.0,10.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise10_1000_ROI,0.0001,300.0,500.0,[497],[499],1.0,2.0,00:00:01,1.4395607999995264,0.0014395607999995,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise5_1000_IOR,0.1,100.0,600.0,[648],[499],1.0,149.0,00:00:00,0.3944954000016878,0.0003944954000016,,,,,,,,
LCDD,Ostovar,Atomic_SerialRemoval_output_SerialRemoval_2,,,,[800],"[999, 1999]",0.6666666666666666,199.0,00:00:00,0.0363996999985829,3.6399699998582944e-05,800.0,800.0,100.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise15_1000_cp,0.1,400.0,600.0,[603],[499],1.0,104.0,00:00:00,0.3588426999995135,0.0003588426999995,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise20_1000_rp,,,,[448],[499],1.0,51.0,00:00:00,0.0113129000001208,1.1312900000120865e-05,300.0,300.0,10.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise15_1000_RIO,0.05,300.0,700.0,[648],[499],1.0,149.0,00:00:00,0.2192789999990054,0.000219278999999,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise20_1000_cb,0.1,100.0,400.0,[540],[499],1.0,41.0,00:00:00,0.3277371000003768,0.0003277371000003,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise5_1000_rp,,,,[],[499],,,00:00:00,0.0095239000002038,9.523900000203866e-06,800.0,800.0,100.0,,,,,
Process Graph Metrics,Ostovar,Atomic_Skip_output_Skip,0.05,400.0,400.0,[],"[999, 1999]",,,00:00:01,1.5551675999995496,0.0015551675999995,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise5_1000_RIO,0.05,300.0,400.0,[],[499],,,00:00:01,1.5996438000001945,0.0015996438000001,,,,,,,,
LCDD,Ostovar,Composite_IOR_output_IOR_5,,,,"[402, 816]","[999, 1999]",0.5,183.0,00:00:00,0.0344334000001254,3.44334000001254e-05,400.0,400.0,10.0,,,,,
Process Graph Metrics,Ostovar,Atomic_SerialRemoval_output_SerialRemoval_5,0.005,100.0,700.0,[],"[999, 1999]",,,00:00:02,2.984893099999681,0.0029848930999996,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise20_1000_IOR,0.05,400.0,500.0,[720],[499],,,00:00:00,0.320136199999979,0.0003201361999999,,,,,,,,
Process Graph Metrics,Ostovar,Atomic_ConditionalMove_output_ConditionalMove_5,0.05,100.0,700.0,[],"[999, 1999]",,,00:00:03,3.656571400000757,0.0036565714000007,,,,,,,,
Process Graph Metrics,Ostovar,Nested_ORI_output_ORI_5,0.05,300.0,400.0,[856],"[999, 1999]",0.6666666666666666,143.0,00:00:02,2.9739107999994303,0.0029739107999994,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise15_1000_cf,0.05,200.0,400.0,[738],[499],,,00:00:07,7.161722699998791,0.0071617226999987,,,,,,,,
LCDD,Ostovar,Nested_IOR_output_IOR,,,,[],"[999, 1999]",,,00:00:00,0.0618008999990706,6.180089999907068e-05,400.0,400.0,10.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise20_1000_cd,0.1,300.0,500.0,[],[499],,,00:00:00,0.4903231000007508,0.0004903231000007,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise0_1000_IRO,0.1,300.0,700.0,[506],[499],1.0,7.0,00:00:01,1.9159393999998429,0.0019159393999998,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise5_1000_RIO,0.0001,400.0,500.0,[],[499],,,00:00:00,0.6315316999989591,0.0006315316999989,,,,,,,,
Process Graph Metrics,Ostovar,Atomic_ParallelMove_output_ParallelMove,0.005,200.0,400.0,[],"[999, 1999]",,,00:00:02,2.099898000000394,0.0020998980000003,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise10_1000_IOR,0.005,400.0,600.0,[720],[499],,,00:00:00,0.2287641999992047,0.0002287641999992,,,,,,,,
Zheng DBSCAN,Ostovar,Nested_IRO_output_IRO_5,,,,[np.float64(508.96078431372547)],"[999, 1999]",,,00:00:02,2.4908522000005178,0.0024908522000005,,,,500.0,50.0,,,
Zheng DBSCAN,Ostovar,Nested_IRO_output_IRO_5,,,,[np.float64(508.96078431372547)],"[999, 1999]",,,00:00:02,2.4908522000005178,0.0024908522000005,,,,500.0,100.0,,,
Zheng DBSCAN,Ostovar,Nested_IRO_output_IRO_5,,,,[np.float64(508.96078431372547)],"[999, 1999]",,,00:00:02,2.4908522000005178,0.0024908522000005,,,,500.0,150.0,,,
Zheng DBSCAN,Ostovar,Nested_IRO_output_IRO_5,,,,[np.float64(508.96078431372547)],"[999, 1999]",,,00:00:02,2.4908522000005178,0.0024908522000005,,,,500.0,200.0,,,
Zheng DBSCAN,Ostovar,Nested_IRO_output_IRO_5,,,,[np.float64(508.96078431372547)],"[999, 1999]",,,00:00:02,2.4908522000005178,0.0024908522000005,,,,500.0,250.0,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise10_1000_rp,0.005,300.0,700.0,[574],[499],1.0,75.0,00:00:01,1.2959289000009449,0.0012959289000009,,,,,,,,
Process Graph Metrics,Ostovar,Atomic_ConditionalMove_output_ConditionalMove_5,0.1,200.0,600.0,[],"[999, 1999]",,,00:00:03,3.0440216999995755,0.0030440216999995,,,,,,,,
LCDD,Ostovar,Atomic_SerialRemoval_output_SerialRemoval_5,,,,"[300, 602, 907]","[999, 1999]",0.4,92.0,00:00:00,0.0317664000012882,3.176640000128828e-05,300.0,300.0,20.0,,,,,
Process Graph Metrics,Ostovar,Atomic_ParallelToSequence_output_ParallelToSequence,0.05,100.0,700.0,[],"[999, 1999]",,,00:00:02,2.673203199999989,0.0026732031999999,,,,,,,,
LCDD,Ostovar,Nested_IOR_output_IOR,,,,[133],"[999, 1999]",,,00:00:00,0.0725419000009424,7.25419000009424e-05,100.0,100.0,100.0,,,,,
Process Graph Metrics,Ostovar,Nested_RIO_output_RIO,0.005,100.0,400.0,[],"[999, 1999]",,,00:00:02,2.704152199999953,0.0027041521999999,,,,,,,,
LCDD,Ostovar,Atomic_ParallelMove_output_ParallelMove,,,,[],"[999, 1999]",,,00:00:00,0.0388533999994251,3.8853399999425166e-05,1200.0,1200.0,10.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise20_1000_ROI,0.1,300.0,600.0,[468],[499],1.0,31.0,00:00:00,0.7277941000011197,0.0007277941000011,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise10_1000_cp,0.1,200.0,700.0,[491],[499],1.0,8.0,00:00:01,1.9535012999986063,0.0019535012999986,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise20_1000_IRO,0.05,400.0,400.0,[600],[499],1.0,101.0,00:00:00,0.1163259000004472,0.0001163259000004,,,,,,,,
LCDD,Ostovar,Composite_IOR_output_IOR_2,,,,[604],"[999, 1999]",,,00:00:00,0.0414944999993167,4.149449999931676e-05,600.0,600.0,50.0,,,,,
Process Graph Metrics,Ostovar,Atomic_ParallelRemoval_output_ParallelRemoval_5,0.0001,300.0,400.0,[],"[999, 1999]",,,00:00:01,1.906156999999439,0.0019061569999994,,,,,,,,
Zheng DBSCAN,Ostovar,Atomic_Loop_output_Loop,,,,[],"[999, 1999]",,,00:00:01,1.1840362000002642,0.0011840362000002,,,,300.0,30.0,,,
Zheng DBSCAN,Ostovar,Atomic_Loop_output_Loop,,,,[],"[999, 1999]",,,00:00:01,1.1840362000002642,0.0011840362000002,,,,300.0,60.0,,,
Zheng DBSCAN,Ostovar,Atomic_Loop_output_Loop,,,,[],"[999, 1999]",,,00:00:01,1.1840362000002642,0.0011840362000002,,,,300.0,90.0,,,
Zheng DBSCAN,Ostovar,Atomic_Loop_output_Loop,,,,[],"[999, 1999]",,,00:00:01,1.1840362000002642,0.0011840362000002,,,,300.0,120.0,,,
Zheng DBSCAN,Ostovar,Atomic_Loop_output_Loop,,,,[],"[999, 1999]",,,00:00:01,1.1840362000002642,0.0011840362000002,,,,300.0,150.0,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise0_1000_cp,0.1,200.0,700.0,"[448, 1072]",[499],0.6666666666666666,51.0,00:00:00,0.7691319999994448,0.0007691319999994,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise0_1000_ROI,,,,[447],[499],1.0,52.0,00:00:00,0.0120090000000345,1.2009000000034576e-05,200.0,200.0,100.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise10_1000_lp,0.05,400.0,600.0,[600],[499],1.0,101.0,00:00:00,0.1082779999997001,0.0001082779999997,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise15_1000_cd,0.05,100.0,500.0,[],[499],,,00:00:00,0.6060773000008339,0.0006060773000008,,,,,,,,
LCDD,Ostovar,Atomic_Frequency_output_Frequency_2,,,,"[400, 804]","[999, 1999]",0.5,195.0,00:00:00,0.1465012000007846,0.0001465012000007,400.0,400.0,5.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise10_1000_cb,0.0001,300.0,600.0,[648],[499],1.0,149.0,00:00:00,0.2337449000006017,0.0002337449000006,,,,,,,,
LCDD,Ostovar,Atomic_Loop_output_Loop,,,,[],"[999, 1999]",,,00:00:00,0.0503377000004547,5.033770000045479e-05,100.0,100.0,200.0,,,,,
Process Graph Metrics,Ostovar,Composite_OIR_output_OIR_5,0.1,300.0,700.0,[],"[999, 1999]",,,00:00:02,2.431332399999519,0.0024313323999995,,,,,,,,
Process Graph Metrics,Ostovar,Atomic_ParallelRemoval_output_ParallelRemoval_2,0.1,300.0,400.0,[],"[999, 1999]",,,00:00:02,2.076348399999916,0.0020763483999999,,,,,,,,
Process Graph Metrics,Ostovar,Atomic_Swap_output_Swap_2,0.1,200.0,400.0,[],"[999, 1999]",,,00:00:02,2.450524400001086,0.002450524400001,,,,,,,,
Process Graph Metrics,Ostovar,Atomic_Frequency_output_Frequency_2,0.0001,100.0,600.0,[],"[999, 1999]",,,00:00:01,1.992650500000309,0.0019926505000003,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise0_1000_IOR,0.005,100.0,700.0,[779],[499],,,00:00:00,0.5854909999998199,0.0005854909999998,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise0_1000_rp,0.005,100.0,700.0,[574],[499],1.0,75.0,00:00:01,1.6541013000005478,0.0016541013000005,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise20_1000_pm,,,,[],[499],,,00:00:00,0.010446199999933,1.0446199999933017e-05,1200.0,1200.0,100.0,,,,,
LCDD,Ostovar,Atomic_SerialMove_output_SerialMove_2,,,,[803],"[999, 1999]",0.6666666666666666,196.0,00:00:00,0.0446799999990616,4.467999999906169e-05,800.0,800.0,100.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise10_1000_cp,0.05,200.0,600.0,[520],[499],1.0,21.0,00:00:00,0.3716488999998546,0.0003716488999998,,,,,,,,
LCDD,Ostovar,Atomic_Loop_output_Loop,,,,[],"[999, 1999]",,,00:00:00,0.0383025999999517,3.830259999995178e-05,400.0,400.0,150.0,,,,,
LCDD,Ceravolo,sudden_trace_noise0_1000_IRO,,,,[447],[499],1.0,52.0,00:00:00,0.0160728999999264,1.607289999992645e-05,300.0,300.0,10.0,,,,,
LCDD,Ostovar,Atomic_ParallelMove_output_ParallelMove,,,,[],"[999, 1999]",,,00:00:00,0.185626599999523,0.0001856265999995,400.0,400.0,100.0,,,,,
LCDD,Ceravolo,sudden_trace_noise10_1000_IRO,,,,[447],[499],1.0,52.0,00:00:00,0.0146539000015764,1.4653900001576403e-05,200.0,200.0,10.0,,,,,
LCDD,Ceravolo,sudden_trace_noise15_1000_lp,,,,[],[499],,,00:00:00,0.0192709000002651,1.92709000002651e-05,800.0,800.0,20.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise5_1000_IRO,0.1,100.0,600.0,[504],[499],1.0,5.0,00:00:02,2.2019491999999445,0.0022019491999999,,,,,,,,
LCDD,Ostovar,Atomic_Frequency_output_Frequency,,,,[],"[999, 1999]",,,00:00:00,0.0295069999992847,2.9506999999284746e-05,800.0,800.0,20.0,,,,,
Process Graph Metrics,Ostovar,Atomic_Frequency_output_Frequency_5,0.1,300.0,400.0,[],"[999, 1999]",,,00:00:01,1.6485069999998814,0.0016485069999998,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise5_1000_sw,0.1,100.0,700.0,[180],[499],,,00:00:00,0.6090260999990278,0.000609026099999,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise20_1000_RIO,0.1,300.0,400.0,[],[499],,,00:00:00,0.521364000000176,0.0005213640000001,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise20_1000_OIR,0.1,300.0,600.0,[501],[499],1.0,2.0,00:00:01,1.8102741000002425,0.0018102741000002,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise10_1000_cd,0.05,300.0,500.0,[],[499],,,00:00:00,0.551539000000048,0.000551539,,,,,,,,
LCDD,Ostovar,Composite_ORI_output_ORI,,,,[],"[999, 1999]",,,00:00:00,0.0441983999990043,4.419839999900432e-05,600.0,600.0,20.0,,,,,
Process Graph Metrics,Ostovar,Nested_IRO_output_IRO_2,0.0001,200.0,400.0,[],"[999, 1999]",,,00:00:03,3.7541292999994766,0.0037541292999994,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise10_1000_cd,,,,[],[499],,,00:00:00,0.0117826999994576,1.178269999945769e-05,800.0,800.0,20.0,,,,,
Zheng DBSCAN,Ceravolo,sudden_trace_noise5_1000_re,,,,[],[499],,,00:00:00,0.1961320999998861,0.0001961320999998,,,,500.0,50.0,,,
Zheng DBSCAN,Ceravolo,sudden_trace_noise5_1000_re,,,,[],[499],,,00:00:00,0.1961320999998861,0.0001961320999998,,,,500.0,100.0,,,
Zheng DBSCAN,Ceravolo,sudden_trace_noise5_1000_re,,,,[],[499],,,00:00:00,0.1961320999998861,0.0001961320999998,,,,500.0,150.0,,,
Zheng DBSCAN,Ceravolo,sudden_trace_noise5_1000_re,,,,[],[499],,,00:00:00,0.1961320999998861,0.0001961320999998,,,,500.0,200.0,,,
Zheng DBSCAN,Ceravolo,sudden_trace_noise5_1000_re,,,,[],[499],,,00:00:00,0.1961320999998861,0.0001961320999998,,,,500.0,250.0,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise0_1000_pl,0.0001,200.0,600.0,[],[499],,,00:00:00,0.7058685000010883,0.000705868500001,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise10_1000_pm,,,,[448],[499],1.0,51.0,00:00:00,0.0127580000007583,1.2758000000758329e-05,200.0,200.0,200.0,,,,,
LCDD,Ceravolo,sudden_trace_noise0_1000_RIO,,,,[],[499],,,00:00:00,0.0111513000010745,1.115130000107456e-05,800.0,800.0,50.0,,,,,
LCDD,Ceravolo,sudden_trace_noise0_1000_ROI,,,,[],[499],,,00:00:00,0.0136602999991737,1.366029999917373e-05,800.0,800.0,100.0,,,,,
LCDD,Ostovar,Nested_OIR_output_OIR_2,,,,"[105, 205, 306, 406, 508, 608, 708, 812, 912]","[999, 1999]",0.1818181818181818,87.0,00:00:00,0.040963900000861,4.096390000086103e-05,100.0,100.0,150.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise0_1000_pl,0.1,400.0,700.0,[],[499],,,00:00:00,0.6607961999998224,0.0006607961999998,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise10_1000_RIO,0.0001,400.0,400.0,[],[499],,,00:00:00,0.5057854000006046,0.0005057854000006,,,,,,,,
LCDD,Ostovar,Atomic_SerialMove_output_SerialMove_5,,,,"[406, 806]","[999, 1999]",0.5,193.0,00:00:00,0.0460448999983782,4.604489999837824e-05,400.0,400.0,20.0,,,,,
LCDD,Ceravolo,sudden_trace_noise0_1000_cp,,,,[447],[499],1.0,52.0,00:00:00,0.0191338000004179,1.9133800000417977e-05,200.0,200.0,150.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise0_1000_lp,0.05,400.0,700.0,[600],[499],1.0,101.0,00:00:00,0.1458424000011291,0.0001458424000011,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise10_1000_pm,0.005,300.0,400.0,[],[499],,,00:00:00,0.4775251999999454,0.0004775251999999,,,,,,,,
Process Graph Metrics,Ostovar,Composite_ORI_output_ORI_5,0.05,400.0,600.0,[],"[999, 1999]",,,00:00:02,2.922989500000768,0.0029229895000007,,,,,,,,
Process Graph Metrics,Ostovar,Composite_IRO_output_IRO_5,0.1,400.0,600.0,[],"[999, 1999]",,,00:00:02,2.477205699999104,0.0024772056999991,,,,,,,,
LCDD,Ostovar,Atomic_Loop_output_Loop_2,,,,"[302, 606, 906]","[999, 1999]",0.4,93.0,00:00:00,0.036736899999596,3.6736899999596064e-05,300.0,300.0,50.0,,,,,
LCDD,Ostovar,Atomic_ParallelMove_output_ParallelMove_5,,,,[],"[999, 1999]",,,00:00:00,0.0460743999992701,4.60743999992701e-05,1200.0,1200.0,100.0,,,,,
Process Graph Metrics,Ostovar,Composite_OIR_output_OIR_2,0.005,400.0,700.0,[],"[999, 1999]",,,00:00:02,2.006662300000244,0.0020066623000002,,,,,,,,
Process Graph Metrics,Ostovar,Composite_RIO_output_RIO_2,0.1,200.0,400.0,[],"[999, 1999]",,,00:00:02,2.661223099999916,0.0026612230999999,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise0_1000_cf,,,,[447],[499],1.0,52.0,00:00:00,0.0183842999995249,1.838429999952496e-05,100.0,100.0,10.0,,,,,
Process Graph Metrics,Ostovar,Composite_OIR_output_OIR_5,0.0001,100.0,700.0,[],"[999, 1999]",,,00:00:03,3.4988193999997748,0.0034988193999997,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise10_1000_RIO,0.05,100.0,400.0,[],[499],,,00:00:00,0.7518497999990359,0.000751849799999,,,,,,,,
LCDD,Ostovar,Composite_OIR_output_OIR_5,,,,[],"[999, 1999]",,,00:00:00,0.0376828999997087,3.7682899999708754e-05,1200.0,1200.0,10.0,,,,,
LCDD,Ostovar,Atomic_SerialMove_output_SerialMove,,,,[],"[999, 1999]",,,00:00:00,0.0487716000006912,4.877160000069125e-05,800.0,800.0,200.0,,,,,
Process Graph Metrics,Ostovar,Composite_RIO_output_RIO_5,0.0001,100.0,700.0,[],"[999, 1999]",,,00:00:03,3.6235739000003377,0.0036235739000003,,,,,,,,
LCDD,Ostovar,Composite_RIO_output_RIO_2,,,,[602],"[999, 1999]",,,00:00:00,0.0372341000002052,3.7234100000205216e-05,600.0,600.0,50.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise5_1000_ROI,0.05,200.0,700.0,[474],[499],1.0,25.0,00:00:01,1.5857378000000608,0.0015857378,,,,,,,,
LCDD,Ostovar,Atomic_ParallelMove_output_ParallelMove_2,,,,"[402, 803]","[999, 1999]",0.5,196.0,00:00:00,0.0451487999998789,4.514879999987897e-05,400.0,400.0,5.0,,,,,
Process Graph Metrics,Bose,bose_log,0.005,300.0,500.0,[3683],"[1199, 2399, 3599, 4799]",0.4,84.0,00:00:32,32.775173500000164,0.0054625289166666,,,,,,,,
Process Graph Metrics,Ostovar,Nested_OIR_output_OIR,0.05,200.0,700.0,[],"[999, 1999]",,,00:00:02,2.043626100001348,0.0020436261000013,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise20_1000_cd,,,,[],[499],,,00:00:00,0.0140191999998933,1.4019199999893316e-05,200.0,200.0,150.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise0_1000_rp,0.0001,300.0,700.0,[601],[499],1.0,102.0,00:00:02,2.541909300000043,0.0025419093,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise0_1000_cf,,,,[],[499],,,00:00:00,0.0120046000010916,1.2004600001091604e-05,800.0,800.0,100.0,,,,,
LCDD,Ceravolo,sudden_trace_noise15_1000_cf,,,,[447],[499],1.0,52.0,00:00:00,0.0137685999998211,1.3768599999821163e-05,300.0,300.0,20.0,,,,,
LCDD,Ceravolo,sudden_trace_noise5_1000_cp,,,,[447],[499],1.0,52.0,00:00:00,0.0165772000000288,1.6577200000028824e-05,100.0,100.0,50.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise20_1000_RIO,0.0001,300.0,500.0,[],[499],,,00:00:00,0.4929197000001295,0.0004929197000001,,,,,,,,
Process Graph Metrics,Ostovar,Composite_RIO_output_RIO,0.0001,400.0,400.0,[],"[999, 1999]",,,00:00:01,1.6429685000002792,0.0016429685000002,,,,,,,,
LCDD,Ostovar,Atomic_ParallelToSequence_output_ParallelToSequence,,,,[],"[999, 1999]",,,00:00:00,0.056373599998551,5.637359999855107e-05,400.0,400.0,50.0,,,,,
Process Graph Metrics,Ostovar,Atomic_Swap_output_Swap_2,0.0001,100.0,700.0,[],"[999, 1999]",,,00:00:03,3.045909799999208,0.0030459097999992,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise5_1000_cf,0.005,200.0,500.0,[777],[499],,,00:00:06,6.695018299998992,0.0066950182999989,,,,,,,,
LCDD,Ostovar,Composite_OIR_output_OIR,,,,[],"[999, 1999]",,,00:00:00,0.064907600000879,6.490760000087903e-05,100.0,100.0,20.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise20_1000_re,0.1,300.0,500.0,[524],[499],1.0,25.0,00:00:02,2.429943200000708,0.0024299432000007,,,,,,,,
LCDD,Ostovar,Composite_IRO_output_IRO_5,,,,[],"[999, 1999]",,,00:00:00,0.0430713999994623,4.30713999994623e-05,1200.0,1200.0,100.0,,,,,
LCDD,Ostovar,Atomic_ParallelRemoval_output_ParallelRemoval,,,,[],"[999, 1999]",,,00:00:00,0.0440207999999984,4.402079999999842e-05,400.0,400.0,5.0,,,,,
Process Graph Metrics,Ostovar,Atomic_Frequency_output_Frequency_2,0.0001,300.0,400.0,[],"[999, 1999]",,,00:00:01,1.36246729999948,0.0013624672999994,,,,,,,,
LCDD,Ostovar,Atomic_ConditionalRemoval_output_ConditionalRemoval,,,,[],"[999, 1999]",,,00:00:00,0.0421705999997357,4.217059999973571e-05,100.0,100.0,50.0,,,,,
LCDD,Ostovar,Composite_ORI_output_ORI,,,,[],"[999, 1999]",,,00:00:00,0.0465628000001743,4.656280000017432e-05,800.0,800.0,100.0,,,,,
Process Graph Metrics,Ostovar,Atomic_ParallelMove_output_ParallelMove_2,0.0001,300.0,400.0,[],"[999, 1999]",,,00:00:02,2.3115824999986216,0.0023115824999986,,,,,,,,
Process Graph Metrics,Ostovar,Nested_OIR_output_OIR_5,0.05,400.0,400.0,[],"[999, 1999]",,,00:00:02,2.1642124999998487,0.0021642124999998,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise20_1000_IRO,0.05,200.0,400.0,[498],[499],1.0,1.0,00:00:02,2.04055789999984,0.0020405578999998,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise5_1000_IRO,,,,[],[499],,,00:00:00,0.012392999999065,1.2392999999065069e-05,1200.0,1200.0,20.0,,,,,
Process Graph Metrics,Ostovar,Nested_IRO_output_IRO_5,0.005,200.0,700.0,[],"[999, 1999]",,,00:00:04,4.065906199999517,0.0040659061999995,,,,,,,,
